,GAME_ID,TEAM_ABBREVIATION,TEAM_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON
5251,21801195,TOR,20937965893,39.0,87.0,3.885,16.0,41.0,2.698,23.0,27.0,5.297,4.0,43.0,47.0,26.0,7.0,5.0,11.0,17.0,117.0,40.0,2018
5252,21801196,CLE,19327352868,31.0,79.0,4.638999999999999,8.0,29.0,2.952,20.0,27.0,5.764,10.0,25.0,35.0,16.0,14.0,1.0,17.0,16.0,90.0,-110.0,2018
5253,21801196,SAS,20937965867,43.0,82.0,7.393000000000001,9.0,22.0,1.671,17.0,22.0,4.357,11.0,38.0,49.0,27.0,10.0,5.0,18.0,18.0,112.0,110.0,2018
5254,21801197,MIN,20937965750,46.0,85.0,4.586,10.0,23.0,1.989,24.0,29.0,4.196,6.0,26.0,32.0,29.0,9.0,5.0,13.0,24.0,126.0,-30.0,2018
5255,21801197,OKC,20937965880,48.0,92.0,5.666,14.0,34.0,3.708,22.0,26.0,4.964,14.0,32.0,46.0,27.0,6.0,4.0,13.0,30.0,132.0,30.0,2018
5256,21801198,CHA,20937965958,38.0,88.0,3.06,10.0,31.0,2.035,18.0,23.0,4.107,8.0,36.0,44.0,23.0,5.0,3.0,5.0,13.0,104.0,65.0,2018
5257,21801198,DET,20937965945,34.0,92.0,3.219,10.0,41.0,1.824,13.0,15.0,4.55,18.0,37.0,55.0,20.0,3.0,7.0,9.0,18.0,91.0,-65.0,2018
5258,21801199,BKN,19327353012,40.0,88.0,5.085,11.0,36.0,2.0709999999999997,17.0,22.0,3.667,17.0,35.0,52.0,23.0,7.0,4.0,15.0,13.0,108.0,60.0,2018
5259,21801199,IND,20937965802,41.0,85.0,5.3,10.0,27.0,2.75,4.0,7.0,2.0,5.0,28.0,33.0,27.0,6.0,3.0,13.0,18.0,96.0,-60.0,2018
5260,21801200,HOU,20937965685,53.0,100.0,6.264,27.0,57.0,4.275,16.0,21.0,3.5140000000000002,12.0,40.0,52.0,34.0,12.0,5.0,9.0,16.0,149.0,180.0,2018
5261,21801200,PHX,17716740316,43.0,93.0,3.7169999999999996,11.0,34.0,2.167,16.0,21.0,6.0,8.0,34.0,42.0,26.0,8.0,0.0,13.0,18.0,113.0,-180.0,2018
5262,21801201,DAL,17716740162,45.0,98.0,4.545,12.0,41.0,2.797,27.0,34.0,7.321,11.0,40.0,51.0,31.0,4.0,5.0,6.0,23.0,129.0,10.0,2018
5263,21801201,MEM,19327353156,42.0,98.0,3.692,19.0,44.0,2.879,24.0,28.0,6.25,10.0,43.0,53.0,32.0,4.0,4.0,7.0,24.0,127.0,-10.0,2018
5264,21801202,ATL,19327352844,40.0,100.0,4.281,17.0,45.0,3.162,10.0,19.0,3.643,9.0,39.0,48.0,25.0,2.0,3.0,11.0,28.0,107.0,-40.0,2018
5265,21801202,MIL,19327352988,40.0,91.0,4.363,9.0,41.0,1.917,26.0,34.0,5.751,11.0,50.0,61.0,19.0,8.0,10.0,14.0,23.0,115.0,40.0,2018
5266,21801203,BOS,20937965594,42.0,89.0,4.6370000000000005,12.0,31.0,3.4000000000000004,12.0,14.0,3.25,6.0,33.0,39.0,28.0,9.0,4.0,13.0,19.0,108.0,-40.0,2018
5267,21801203,ORL,20937965789,41.0,90.0,3.6660000000000004,12.0,33.0,2.205,22.0,22.0,5.0,11.0,34.0,45.0,29.0,9.0,7.0,14.0,14.0,116.0,40.0,2018
5268,21801204,NYK,19327353024,41.0,80.0,4.373,17.0,34.0,4.077,14.0,19.0,3.875,7.0,36.0,43.0,24.0,5.0,9.0,15.0,14.0,113.0,15.0,2018
5269,21801204,WAS,19327353168,43.0,103.0,4.171,10.0,34.0,2.191,14.0,18.0,5.167,21.0,29.0,50.0,24.0,12.0,4.0,8.0,16.0,110.0,-15.0,2018
5270,21801205,GSW,20937965672,53.0,97.0,8.324,12.0,37.0,2.819,13.0,15.0,4.75,11.0,37.0,48.0,34.0,16.0,8.0,9.0,22.0,131.0,135.0,2018
5271,21801205,LAC,20937965698,38.0,79.0,5.5280000000000005,10.0,19.0,2.286,18.0,29.0,6.167,6.0,33.0,39.0,26.0,7.0,4.0,20.0,22.0,104.0,-135.0,2018
5272,21801206,DEN,20937965659,42.0,95.0,4.989,13.0,33.0,3.295,11.0,20.0,3.716,12.0,30.0,42.0,24.0,9.0,4.0,10.0,26.0,108.0,-35.0,2018
5273,21801206,POR,20937965841,41.0,89.0,5.011,9.0,28.0,1.655,24.0,29.0,4.774,17.0,41.0,58.0,22.0,5.0,5.0,16.0,16.0,115.0,35.0,2018
5274,21801207,NOP,20937965620,52.0,101.0,4.213,19.0,42.0,3.749,10.0,12.0,3.467,14.0,41.0,55.0,28.0,4.0,11.0,15.0,16.0,133.0,20.0,2018
5275,21801207,SAC,20937965854,50.0,109.0,3.801,16.0,40.0,2.964,13.0,17.0,3.083,16.0,31.0,47.0,27.0,10.0,4.0,6.0,13.0,129.0,-20.0,2018
5276,21801208,LAL,19327352964,46.0,89.0,3.783,7.0,25.0,1.25,14.0,21.0,2.834,16.0,33.0,49.0,28.0,5.0,5.0,16.0,21.0,113.0,20.0,2018
5277,21801208,UTA,19327353144,38.0,84.0,4.649,13.0,42.0,1.882,20.0,28.0,4.833,10.0,25.0,35.0,25.0,11.0,4.0,11.0,17.0,109.0,-20.0,2018
5278,21801209,CHA,20937965958,45.0,78.0,6.468,22.0,44.0,4.671,12.0,17.0,3.417,5.0,32.0,37.0,35.0,8.0,7.0,10.0,13.0,124.0,135.0,2018
5279,21801209,CLE,19327352868,40.0,89.0,3.988,11.0,30.0,3.31,6.0,8.0,3.0,14.0,27.0,41.0,24.0,3.0,2.0,14.0,18.0,97.0,-135.0,2018
5280,21801210,DET,20937965945,35.0,88.0,3.704,10.0,34.0,1.856,20.0,28.0,4.267,14.0,26.0,40.0,16.0,13.0,4.0,9.0,21.0,100.0,35.0,2018
5281,21801210,MEM,19327353156,33.0,69.0,5.017,10.0,24.0,3.233,17.0,21.0,4.708,7.0,36.0,43.0,19.0,4.0,6.0,21.0,24.0,93.0,-35.0,2018
5282,21801211,BOS,17716740118,45.0,99.0,4.521,15.0,44.0,2.203,11.0,23.0,2.964,13.0,37.0,50.0,27.0,10.0,3.0,5.0,17.0,116.0,30.0,2018
5283,21801211,WAS,20937965932,41.0,97.0,4.476,14.0,39.0,3.908,14.0,18.0,5.917,13.0,45.0,58.0,28.0,2.0,3.0,15.0,18.0,110.0,-30.0,2018
5284,21801212,MIA,20937965724,46.0,87.0,7.3149999999999995,13.0,27.0,2.7,17.0,23.0,4.1,7.0,37.0,44.0,29.0,6.0,10.0,14.0,18.0,122.0,115.0,2018
5285,21801212,PHI,20937965815,40.0,98.0,4.965,5.0,25.0,1.333,14.0,16.0,5.0,11.0,35.0,46.0,22.0,11.0,0.0,14.0,19.0,99.0,-115.0,2018
5286,21801213,CHI,17716740151,30.0,83.0,3.526,7.0,22.0,2.0170000000000003,19.0,29.0,5.375,6.0,44.0,50.0,14.0,7.0,4.0,7.0,18.0,86.0,-50.0,2018
5287,21801213,NYK,17716740272,37.0,93.0,3.264,14.0,40.0,2.241,8.0,13.0,2.25,11.0,50.0,61.0,17.0,0.0,10.0,9.0,16.0,96.0,50.0,2018
5288,21801214,MIN,20937965750,38.0,91.0,4.51,13.0,42.0,3.735,11.0,14.0,3.333,5.0,30.0,35.0,26.0,10.0,9.0,12.0,16.0,100.0,-100.0,2018
5289,21801214,TOR,20937965893,46.0,88.0,6.355,16.0,37.0,5.1370000000000005,12.0,17.0,5.25,7.0,47.0,54.0,24.0,10.0,5.0,18.0,17.0,120.0,100.0,2018
5290,21801215,GSW,19327352928,43.0,89.0,5.195,12.0,30.0,3.271,14.0,21.0,3.35,11.0,47.0,58.0,25.0,8.0,3.0,14.0,17.0,112.0,45.0,2018
5291,21801215,NOP,20937965620,44.0,99.0,3.015,9.0,33.0,2.122,6.0,10.0,2.3,7.0,35.0,42.0,29.0,9.0,1.0,10.0,15.0,103.0,-45.0,2018
5292,21801216,DAL,20937965646,41.0,91.0,5.175,16.0,40.0,4.024,22.0,27.0,4.839,18.0,46.0,64.0,28.0,6.0,6.0,21.0,24.0,120.0,55.0,2018
5293,21801216,PHX,17716740316,38.0,88.0,3.154,13.0,35.0,1.7879999999999998,20.0,28.0,4.573,5.0,33.0,38.0,21.0,13.0,6.0,14.0,22.0,109.0,-55.0,2018
5294,21801217,DEN,20937965659,41.0,88.0,4.584,12.0,25.0,2.566,14.0,22.0,4.317,3.0,28.0,31.0,24.0,9.0,3.0,7.0,28.0,108.0,-50.0,2018
5295,21801217,UTA,19327353144,41.0,78.0,4.233,10.0,27.0,2.158,26.0,34.0,4.814,9.0,39.0,48.0,24.0,5.0,5.0,15.0,21.0,118.0,50.0,2018
5296,21801218,HOU,20937965685,38.0,88.0,3.099,18.0,53.0,1.9170000000000003,17.0,20.0,3.423,9.0,33.0,42.0,18.0,7.0,7.0,11.0,21.0,111.0,-5.0,2018
5297,21801218,OKC,20937965880,40.0,96.0,4.053,16.0,41.0,3.019,16.0,20.0,5.833,18.0,38.0,56.0,20.0,5.0,2.0,12.0,19.0,112.0,5.0,2018
5298,21801219,LAL,19327352964,40.0,94.0,3.417,10.0,29.0,1.4040000000000001,11.0,17.0,3.464,17.0,34.0,51.0,29.0,6.0,6.0,17.0,19.0,101.0,-15.0,2018
5299,21801219,POR,20937965841,37.0,90.0,2.956,11.0,37.0,2.3419999999999996,19.0,22.0,3.708,11.0,34.0,45.0,18.0,8.0,10.0,12.0,14.0,104.0,15.0,2018
5300,21801220,ATL,19327352844,43.0,103.0,4.807,17.0,41.0,3.767,31.0,38.0,8.076,22.0,39.0,61.0,29.0,5.0,7.0,17.0,25.0,134.0,-5.0,2018
5301,21801220,IND,20937965802,45.0,98.0,4.214,12.0,30.0,2.254,33.0,39.0,7.835,13.0,30.0,43.0,22.0,12.0,7.0,8.0,28.0,135.0,5.0,2018
5302,21801221,BKN,20937965763,43.0,114.0,5.024,21.0,58.0,3.782,6.0,7.0,2.5,20.0,48.0,68.0,29.0,7.0,3.0,12.0,13.0,113.0,95.0,2018
5303,21801221,MIA,20937965724,38.0,98.0,3.587,8.0,41.0,1.2309999999999999,10.0,15.0,4.434,8.0,46.0,54.0,22.0,9.0,4.0,14.0,12.0,94.0,-95.0,2018
5304,21801222,CHA,20937965958,41.0,78.0,3.5500000000000003,8.0,29.0,1.0150000000000001,24.0,27.0,5.333,4.0,28.0,32.0,21.0,3.0,4.0,8.0,14.0,114.0,-40.0,2018
5305,21801222,ORL,20937965789,48.0,88.0,4.781,11.0,30.0,1.9329999999999998,15.0,20.0,4.167,9.0,30.0,39.0,24.0,5.0,2.0,6.0,19.0,122.0,40.0,2018
5306,21801223,DET,20937965945,41.0,85.0,5.2330000000000005,14.0,33.0,2.233,19.0,20.0,5.0,11.0,45.0,56.0,25.0,5.0,2.0,13.0,23.0,115.0,130.0,2018
5307,21801223,NYK,20937965776,31.0,77.0,3.9930000000000003,9.0,30.0,2.5010000000000003,18.0,25.0,5.209,4.0,29.0,33.0,23.0,7.0,5.0,11.0,17.0,89.0,-130.0,2018
5308,21801224,CHI,17716740151,45.0,95.0,4.735,9.0,24.0,2.983,10.0,15.0,3.583,9.0,30.0,39.0,21.0,4.0,3.0,7.0,13.0,109.0,-80.0,2018
5309,21801224,PHI,17716740305,52.0,93.0,5.4510000000000005,12.0,26.0,4.65,9.0,15.0,3.25,9.0,38.0,47.0,30.0,4.0,10.0,6.0,11.0,125.0,80.0,2018
5310,21801225,GSW,19327352928,46.0,92.0,5.838,13.0,30.0,3.184,12.0,14.0,3.75,9.0,30.0,39.0,32.0,3.0,5.0,14.0,17.0,117.0,-75.0,2018
5311,21801225,MEM,19327353156,48.0,98.0,4.26,21.0,46.0,2.6,15.0,18.0,5.0,15.0,34.0,49.0,25.0,9.0,0.0,11.0,18.0,132.0,75.0,2018
5312,21801226,MIL,19327352988,43.0,100.0,3.102,15.0,46.0,2.315,15.0,21.0,3.431,11.0,42.0,53.0,27.0,7.0,1.0,14.0,14.0,116.0,-55.0,2018
5313,21801226,OKC,20937965880,48.0,99.0,4.132,23.0,54.0,2.8659999999999997,8.0,13.0,2.5,9.0,44.0,53.0,40.0,7.0,3.0,12.0,20.0,127.0,55.0,2018
5314,21801227,DAL,20937965646,37.0,91.0,3.907,11.0,37.0,2.733,9.0,12.0,2.833,7.0,35.0,42.0,27.0,5.0,4.0,7.0,19.0,94.0,-55.0,2018
5315,21801227,SAS,20937965867,41.0,88.0,4.873,8.0,24.0,1.875,15.0,18.0,4.383,8.0,45.0,53.0,22.0,6.0,2.0,10.0,14.0,105.0,55.0,2018
5316,21801228,DEN,20937965659,39.0,87.0,4.459,10.0,33.0,3.6319999999999997,11.0,17.0,3.8,12.0,41.0,53.0,23.0,6.0,4.0,12.0,12.0,99.0,20.0,2018
5317,21801228,MIN,19327353000,39.0,91.0,3.927,13.0,32.0,2.914,4.0,6.0,1.5,7.0,34.0,41.0,24.0,6.0,0.0,10.0,22.0,95.0,-20.0,2018
5318,21801229,LAC,20937965698,54.0,106.0,5.954,12.0,28.0,2.379,23.0,30.0,7.884,12.0,40.0,52.0,34.0,7.0,5.0,12.0,27.0,143.0,30.0,2018
5319,21801229,UTA,17716740382,47.0,106.0,4.259,14.0,35.0,3.1350000000000002,29.0,33.0,6.096,17.0,40.0,57.0,31.0,8.0,11.0,17.0,24.0,137.0,-30.0,2018
5320,21801230,POR,20937965841,53.0,91.0,3.661,14.0,24.0,4.003,16.0,22.0,4.684,14.0,30.0,44.0,19.0,5.0,2.0,12.0,17.0,136.0,25.0,2018
5321,21801230,SAC,20937965854,50.0,96.0,6.696,18.0,43.0,4.44,13.0,16.0,5.167,12.0,23.0,35.0,25.0,5.0,1.0,10.0,17.0,131.0,-25.0,2018
5322,21900001,NOP,20937965620,43.0,102.0,5.318,19.0,45.0,4.11,17.0,20.0,5.667,16.0,37.0,53.0,30.0,4.0,9.0,19.0,34.0,122.0,-40.0,2019
5323,21900001,TOR,20937965893,42.0,103.0,3.015,14.0,40.0,2.42,32.0,38.0,4.421,16.0,41.0,57.0,23.0,7.0,3.0,16.0,24.0,130.0,40.0,2019
5324,21900002,LAC,20937965698,42.0,81.0,4.655,11.0,31.0,2.521,17.0,24.0,2.775,11.0,34.0,45.0,24.0,8.0,5.0,14.0,25.0,112.0,50.0,2019
5325,21900002,LAL,20937965711,37.0,85.0,4.511,13.0,33.0,2.5780000000000003,15.0,21.0,4.393,9.0,32.0,41.0,20.0,4.0,7.0,14.0,24.0,102.0,-50.0,2019
5326,21900003,CHA,20937965958,45.0,88.0,4.421,23.0,44.0,3.79,13.0,16.0,4.417,9.0,32.0,41.0,28.0,3.0,4.0,19.0,18.0,126.0,5.0,2019
5327,21900003,CHI,20937965633,49.0,105.0,4.3660000000000005,9.0,30.0,2.443,18.0,22.0,5.1,20.0,29.0,49.0,25.0,11.0,4.0,10.0,20.0,125.0,-5.0,2019
5328,21900004,DET,20937965945,41.0,78.0,4.588,11.0,24.0,2.917,26.0,33.0,4.457,10.0,35.0,45.0,26.0,5.0,6.0,18.0,21.0,119.0,45.0,2019
5329,21900004,IND,20937965802,41.0,89.0,3.999,8.0,21.0,1.738,20.0,24.0,3.576,10.0,26.0,36.0,26.0,8.0,6.0,15.0,28.0,110.0,-45.0,2019
5330,21900005,CLE,19327352868,33.0,88.0,3.257,9.0,34.0,1.575,10.0,15.0,3.0,10.0,44.0,54.0,20.0,8.0,2.0,16.0,15.0,85.0,-45.0,2019
5331,21900005,ORL,20937965789,37.0,86.0,4.173,9.0,30.0,2.819,11.0,19.0,2.467,7.0,39.0,46.0,24.0,12.0,4.0,13.0,18.0,94.0,45.0,2019
5332,21900006,BKN,20937965763,48.0,101.0,3.302,15.0,34.0,2.15,15.0,26.0,3.65,10.0,38.0,48.0,19.0,8.0,9.0,16.0,30.0,126.0,-5.0,2019
5333,21900006,MIN,20937965750,46.0,108.0,4.195,13.0,43.0,1.8860000000000001,22.0,28.0,4.725,12.0,40.0,52.0,23.0,9.0,4.0,13.0,22.0,127.0,5.0,2019
5334,21900007,MEM,20937965919,38.0,89.0,4.631,5.0,32.0,1.922,20.0,30.0,5.211,9.0,31.0,40.0,22.0,9.0,7.0,24.0,31.0,101.0,-95.0,2019
5335,21900007,MIA,20937965724,40.0,85.0,4.534,7.0,18.0,3.2,33.0,39.0,6.367,11.0,40.0,51.0,18.0,9.0,8.0,21.0,33.0,120.0,95.0,2019
5336,21900008,BOS,20937965594,33.0,90.0,3.23,7.0,26.0,1.5,20.0,34.0,3.77,10.0,31.0,41.0,18.0,4.0,2.0,10.0,29.0,93.0,-70.0,2019
5337,21900008,PHI,20937965815,37.0,85.0,4.2940000000000005,7.0,29.0,3.15,26.0,36.0,4.983,12.0,50.0,62.0,24.0,6.0,7.0,15.0,34.0,107.0,70.0,2019
5338,21900009,DAL,20937965646,35.0,76.0,3.973,11.0,36.0,3.039,27.0,33.0,5.982,5.0,41.0,46.0,17.0,6.0,5.0,19.0,22.0,108.0,40.0,2019
5339,21900009,WAS,20937965932,37.0,93.0,4.218,11.0,41.0,2.924,15.0,18.0,4.667,11.0,36.0,47.0,26.0,6.0,3.0,17.0,32.0,100.0,-40.0,2019
5340,21900010,NYK,20937965776,44.0,94.0,3.8480000000000003,10.0,30.0,2.512,13.0,18.0,3.167,5.0,34.0,39.0,24.0,16.0,1.0,14.0,32.0,111.0,-45.0,2019
5341,21900010,SAS,20937965867,42.0,83.0,5.333,7.0,21.0,2.833,29.0,36.0,6.736000000000001,10.0,41.0,51.0,22.0,6.0,5.0,21.0,18.0,120.0,45.0,2019
5342,21900011,OKC,20937965880,32.0,83.0,3.315,10.0,27.0,1.733,21.0,31.0,5.167,7.0,41.0,48.0,15.0,5.0,4.0,13.0,23.0,95.0,-25.0,2019
5343,21900011,UTA,20937965906,40.0,90.0,3.798,6.0,24.0,2.116,14.0,20.0,4.333,11.0,38.0,49.0,15.0,4.0,5.0,11.0,31.0,100.0,25.0,2019
5344,21900012,PHX,20937965828,49.0,98.0,5.88,11.0,33.0,4.0169999999999995,15.0,18.0,5.5,9.0,35.0,44.0,31.0,13.0,9.0,14.0,25.0,124.0,145.0,2019
5345,21900012,SAC,20937965854,34.0,87.0,3.951,10.0,29.0,2.083,17.0,26.0,6.833,12.0,35.0,47.0,17.0,5.0,5.0,26.0,24.0,95.0,-145.0,2019
5346,21900013,DEN,20937965659,34.0,81.0,4.463,18.0,32.0,4.884,22.0,27.0,6.167,11.0,34.0,45.0,24.0,11.0,4.0,19.0,23.0,108.0,40.0,2019
5347,21900013,POR,19327353084,36.0,87.0,3.734,7.0,28.0,1.2,21.0,23.0,6.4,13.0,35.0,48.0,13.0,9.0,4.0,20.0,25.0,100.0,-40.0,2019
5348,21900014,ATL,20937965581,44.0,86.0,4.909,11.0,31.0,3.1,18.0,21.0,6.333,8.0,34.0,42.0,27.0,9.0,2.0,13.0,15.0,117.0,85.0,2019
5349,21900014,DET,20937965945,35.0,85.0,3.458,10.0,37.0,1.548,20.0,22.0,6.333,9.0,30.0,39.0,20.0,6.0,5.0,13.0,20.0,100.0,-85.0,2019
5350,21900015,HOU,20937965685,33.0,90.0,3.4429999999999996,16.0,48.0,2.329,29.0,39.0,3.886,10.0,47.0,57.0,25.0,6.0,6.0,14.0,25.0,111.0,-30.0,2019
5351,21900015,MIL,20937965737,46.0,99.0,5.019,16.0,46.0,3.549,9.0,18.0,2.545,6.0,47.0,53.0,31.0,7.0,10.0,11.0,27.0,117.0,30.0,2019
5352,21900016,GSW,19327352928,39.0,99.0,4.03,15.0,42.0,3.742,29.0,30.0,7.667,15.0,27.0,42.0,27.0,7.0,0.0,13.0,21.0,122.0,-95.0,2019
5353,21900016,LAC,20937965698,50.0,80.0,8.308,18.0,32.0,6.099,23.0,30.0,2.789,3.0,36.0,39.0,33.0,7.0,5.0,17.0,24.0,141.0,95.0,2019
5354,21900017,BOS,20937965594,42.0,109.0,3.614,13.0,38.0,2.143,15.0,16.0,5.5,21.0,35.0,56.0,21.0,10.0,8.0,9.0,20.0,112.0,30.0,2019
5355,21900017,TOR,20937965893,37.0,78.0,4.51,18.0,36.0,4.547,14.0,17.0,5.0,5.0,41.0,46.0,22.0,2.0,6.0,23.0,28.0,106.0,-30.0,2019
5356,21900018,CHA,20937965958,37.0,84.0,5.225,12.0,29.0,3.417,13.0,26.0,4.0,9.0,33.0,42.0,26.0,6.0,5.0,19.0,29.0,99.0,-110.0,2019
5357,21900018,MIN,20937965750,43.0,91.0,5.975,12.0,38.0,2.882,23.0,31.0,6.005,13.0,39.0,52.0,30.0,11.0,6.0,15.0,21.0,121.0,110.0,2019
5358,21900019,BKN,20937965763,37.0,78.0,5.367,16.0,37.0,4.482,23.0,34.0,3.8,11.0,35.0,46.0,21.0,11.0,2.0,26.0,26.0,113.0,20.0,2019
5359,21900019,NYK,20937965776,38.0,81.0,5.486,17.0,25.0,4.667,16.0,28.0,3.374,9.0,30.0,39.0,17.0,14.0,4.0,26.0,31.0,109.0,-20.0,2019
5360,21900020,CHI,20937965633,40.0,93.0,4.422,12.0,42.0,1.933,18.0,24.0,4.45,9.0,36.0,45.0,18.0,14.0,7.0,13.0,21.0,110.0,40.0,2019
5361,21900020,MEM,20937965919,39.0,94.0,4.034,10.0,29.0,3.799,14.0,20.0,4.167,15.0,41.0,56.0,24.0,8.0,6.0,18.0,21.0,102.0,-40.0,2019
5362,21900021,DAL,20937965646,45.0,93.0,4.667,14.0,40.0,3.319,19.0,26.0,5.625,12.0,37.0,49.0,23.0,8.0,7.0,11.0,19.0,123.0,35.0,2019
5363,21900021,NOP,20937965620,45.0,98.0,5.346,15.0,41.0,3.2550000000000003,11.0,15.0,3.333,12.0,36.0,48.0,30.0,6.0,3.0,14.0,22.0,116.0,-35.0,2019
5364,21900022,OKC,20937965880,33.0,83.0,3.7359999999999998,5.0,23.0,1.417,14.0,22.0,4.25,7.0,42.0,49.0,14.0,7.0,6.0,18.0,18.0,85.0,-60.0,2019
5365,21900022,WAS,20937965932,39.0,97.0,4.019,11.0,41.0,2.535,8.0,10.0,3.5,8.0,39.0,47.0,21.0,9.0,6.0,15.0,21.0,97.0,60.0,2019
5366,21900023,DEN,20937965659,36.0,92.0,3.067,7.0,27.0,1.85,29.0,36.0,6.73,8.0,37.0,45.0,21.0,7.0,12.0,14.0,26.0,108.0,5.0,2019
5367,21900023,PHX,20937965828,34.0,86.0,3.789,8.0,28.0,2.225,31.0,32.0,4.833,10.0,44.0,54.0,25.0,5.0,1.0,17.0,35.0,107.0,-5.0,2019
5368,21900024,POR,19327353084,46.0,85.0,4.6240000000000006,11.0,30.0,2.512,19.0,22.0,4.167,5.0,35.0,40.0,23.0,8.0,5.0,16.0,23.0,122.0,50.0,2019
5369,21900024,SAC,20937965854,37.0,87.0,5.666,15.0,37.0,3.298,23.0,27.0,6.453,13.0,30.0,43.0,17.0,10.0,2.0,17.0,26.0,112.0,-50.0,2019
5370,21900025,LAL,20937965711,34.0,86.0,3.1790000000000003,8.0,26.0,1.4,19.0,24.0,4.875,11.0,31.0,42.0,19.0,14.0,9.0,14.0,21.0,95.0,45.0,2019
5371,21900025,UTA,20937965906,29.0,70.0,4.801,8.0,25.0,1.9000000000000001,20.0,21.0,3.0,3.0,37.0,40.0,19.0,8.0,2.0,22.0,25.0,86.0,-45.0,2019
5372,21900026,MIA,20937965724,46.0,101.0,4.628,16.0,44.0,3.33,23.0,36.0,2.683,8.0,46.0,54.0,33.0,7.0,3.0,16.0,30.0,131.0,25.0,2019
5373,21900026,MIL,20937965737,41.0,94.0,3.901,17.0,54.0,2.362,27.0,35.0,5.001,5.0,42.0,47.0,22.0,8.0,4.0,18.0,32.0,126.0,-25.0,2019
5374,21900027,DET,20937965945,41.0,76.0,4.876,8.0,19.0,3.999,21.0,36.0,5.181,5.0,30.0,35.0,20.0,11.0,7.0,23.0,28.0,111.0,-30.0,2019
5375,21900027,PHI,20937965815,42.0,87.0,4.587,13.0,34.0,2.286,20.0,30.0,5.112,6.0,32.0,38.0,30.0,14.0,3.0,22.0,26.0,117.0,30.0,2019
5376,21900028,ATL,20937965581,43.0,84.0,5.767,9.0,30.0,1.9,8.0,15.0,3.75,9.0,43.0,52.0,22.0,5.0,9.0,18.0,26.0,103.0,20.0,2019
5377,21900028,ORL,20937965789,35.0,99.0,3.122,5.0,31.0,1.1669999999999998,24.0,26.0,7.357,17.0,29.0,46.0,15.0,8.0,7.0,10.0,15.0,99.0,-20.0,2019
5378,21900029,BOS,20937965594,42.0,93.0,6.793,15.0,41.0,2.1109999999999998,19.0,29.0,4.333,13.0,33.0,46.0,24.0,14.0,9.0,12.0,26.0,118.0,115.0,2019
5379,21900029,NYK,20937965776,31.0,82.0,3.967,7.0,27.0,2.334,26.0,34.0,7.571,16.0,39.0,55.0,15.0,7.0,4.0,23.0,26.0,95.0,-115.0,2019
5380,21900030,CLE,20937965607,40.0,80.0,4.355,11.0,31.0,3.084,19.0,29.0,3.973,12.0,32.0,44.0,23.0,9.0,7.0,18.0,20.0,110.0,55.0,2019
5381,21900030,IND,20937965802,39.0,87.0,4.629,10.0,28.0,2.286,11.0,13.0,4.417,6.0,30.0,36.0,23.0,7.0,3.0,17.0,25.0,99.0,-55.0,2019
5382,21900031,CHI,20937965633,29.0,97.0,3.9379999999999997,9.0,35.0,3.283,17.0,25.0,6.2170000000000005,12.0,33.0,45.0,18.0,9.0,2.0,15.0,22.0,84.0,-120.0,2019
5383,21900031,TOR,20937965893,38.0,82.0,4.491,15.0,42.0,3.775,17.0,18.0,6.5,10.0,49.0,59.0,27.0,9.0,12.0,22.0,25.0,108.0,120.0,2019
5384,21900032,HOU,20937965685,43.0,94.0,4.802,13.0,45.0,2.633,27.0,30.0,5.817,9.0,36.0,45.0,27.0,7.0,4.0,19.0,22.0,126.0,15.0,2019
5385,21900032,NOP,20937965620,46.0,100.0,4.469,18.0,50.0,1.996,13.0,16.0,5.267,9.0,33.0,42.0,27.0,9.0,2.0,17.0,30.0,123.0,-15.0,2019
5386,21900033,SAS,20937965867,50.0,108.0,5.205,10.0,28.0,2.278,14.0,17.0,3.3810000000000002,21.0,32.0,53.0,29.0,6.0,7.0,9.0,19.0,124.0,10.0,2019
5387,21900033,WAS,20937965932,47.0,95.0,4.37,16.0,34.0,3.025,12.0,17.0,2.657,8.0,33.0,41.0,30.0,3.0,8.0,12.0,15.0,122.0,-10.0,2019
5388,21900034,SAC,20937965854,30.0,81.0,4.432,7.0,26.0,2.149,14.0,17.0,6.0,6.0,25.0,31.0,16.0,5.0,3.0,17.0,19.0,81.0,-160.0,2019
5389,21900034,UTA,20937965906,44.0,78.0,7.756,18.0,37.0,4.539,7.0,12.0,3.667,2.0,41.0,43.0,28.0,6.0,1.0,21.0,22.0,113.0,160.0,2019
5390,21900035,LAC,20937965698,40.0,87.0,4.007,11.0,32.0,2.496,31.0,39.0,5.5760000000000005,10.0,31.0,41.0,20.0,8.0,4.0,12.0,32.0,122.0,-40.0,2019
5391,21900035,PHX,20937965828,43.0,86.0,5.011,17.0,43.0,3.5780000000000003,27.0,34.0,5.208,9.0,40.0,49.0,32.0,9.0,3.0,16.0,34.0,130.0,40.0,2019
5392,21900036,GSW,17716740184,30.0,92.0,3.333,5.0,33.0,1.0050000000000001,27.0,31.0,7.9670000000000005,12.0,27.0,39.0,17.0,13.0,2.0,14.0,15.0,92.0,-140.0,2019
